issue_time,target_time,source_time,source_observed_at,price_forecast,method
2025-02-21T00:00:00,2025-02-21T16:30:00,2025-02-14T16:30:00,2025-02-14T16:40:00,0.7658669376693766,same-weekday-weighted:4
2025-02-21T00:00:00,2025-02-21T16:40:00,2025-02-14T16:40:00,2025-02-14T16:50:00,0.771410298102981,same-weekday-weighted:4
2025-02-21T00:00:00,2025-02-21T16:50:00,2025-02-14T16:50:00,2025-02-14T17:00:00,0.7339479674796748,same-weekday-weighted:4
2025-02-21T00:00:00,2025-02-21T17:00:00,2025-02-14T17:00:00,2025-02-14T17:10:00,0.7060046070460704,same-weekday-weighted:4
2025-02-21T00:00:00,2025-02-21T17:10:00,2025-02-14T17:10:00,2025-02-14T17:20:00,0.7491864498644986,same-weekday-weighted:4
2025-02-21T00:00:00,2025-02-21T17:20:00,2025-02-14T17:20:00,2025-02-14T17:30:00,0.7793249322493225,same-weekday-weighted:4
2025-02-21T00:00:00,2025-02-21T17:30:00,2025-02-14T17:30:00,2025-02-14T17:40:00,0.7486785907859078,same-weekday-weighted:4
2025-02-21T00:00:00,2025-02-21T17:40:00,2025-02-14T17:40:00,2025-02-14T17:50:00,0.717250406504065,same-weekday-weighted:4
2025-02-21T00:00:00,2025-02-21T17:50:00,2025-02-14T17:50:00,2025-02-14T18:00:00,0.8680032520325203,same-weekday-weighted:4
2025-02-21T00:00:00,2025-02-21T18:00:00,2025-02-14T18:00:00,2025-02-14T18:10:00,1.1062189701897018,same-weekday-weighted:4
2025-02-21T00:00:00,2025-02-21T18:10:00,2025-02-14T18:10:00,2025-02-14T18:20:00,1.1403626016260162,same-weekday-weighted:4
2025-02-21T00:00:00,2025-02-21T18:20:00,2025-02-14T18:20:00,2025-02-14T18:30:00,1.115262601626016,same-weekday-weighted:4
2025-02-21T00:00:00,2025-02-21T18:30:00,2025-02-14T18:30:00,2025-02-14T18:40:00,1.1201661246612464,same-weekday-weighted:4
2025-02-21T00:00:00,2025-02-21T18:40:00,2025-02-14T18:40:00,2025-02-14T18:50:00,1.1073260162601626,same-weekday-weighted:4
2025-02-21T00:00:00,2025-02-21T18:50:00,2025-02-14T18:50:00,2025-02-14T19:00:00,1.1497360433604336,same-weekday-weighted:4
2025-02-21T00:00:00,2025-02-21T19:00:00,2025-02-14T19:00:00,2025-02-14T19:10:00,1.2231452574525745,same-weekday-weighted:4
2025-02-21T00:00:00,2025-02-21T19:10:00,2025-02-14T19:10:00,2025-02-14T19:20:00,1.214878861788618,same-weekday-weighted:4
2025-02-21T00:00:00,2025-02-21T19:20:00,2025-02-14T19:20:00,2025-02-14T19:30:00,1.174390785907859,same-weekday-weighted:4
2025-02-21T00:00:00,2025-02-21T19:30:00,2025-02-14T19:30:00,2025-02-14T19:40:00,1.1661915989159892,same-weekday-weighted:4
2025-02-21T00:00:00,2025-02-21T19:40:00,2025-02-14T19:40:00,2025-02-14T19:50:00,1.2037173441734417,same-weekday-weighted:4
2025-02-21T00:00:00,2025-02-21T19:50:00,2025-02-14T19:50:00,2025-02-14T20:00:00,1.2069384823848237,same-weekday-weighted:4
2025-02-21T00:00:00,2025-02-21T20:00:00,2025-02-14T20:00:00,2025-02-14T20:10:00,1.173750135501355,same-weekday-weighted:4
2025-02-21T00:00:00,2025-02-21T20:10:00,2025-02-14T20:10:00,2025-02-14T20:20:00,1.1757639566395663,same-weekday-weighted:4
2025-02-21T00:00:00,2025-02-21T20:20:00,2025-02-14T20:20:00,2025-02-14T20:30:00,1.1786205962059622,same-weekday-weighted:4
2025-02-21T00:00:00,2025-02-21T20:30:00,2025-02-14T20:30:00,2025-02-14T20:40:00,1.1977517615176152,same-weekday-weighted:4
2025-02-21T00:00:00,2025-02-21T20:40:00,2025-02-14T20:40:00,2025-02-14T20:50:00,1.2513536585365852,same-weekday-weighted:4
2025-02-21T00:00:00,2025-02-21T20:50:00,2025-02-14T20:50:00,2025-02-14T21:00:00,1.0793837398373984,same-weekday-weighted:4
2025-02-21T00:00:00,2025-02-21T21:00:00,2025-02-14T21:00:00,2025-02-14T21:10:00,0.7842566395663957,same-weekday-weighted:4
2025-02-21T00:00:00,2025-02-21T21:10:00,2025-02-14T21:10:00,2025-02-14T21:20:00,0.751920867208672,same-weekday-weighted:4
2025-02-21T00:00:00,2025-02-21T21:20:00,2025-02-14T21:20:00,2025-02-14T21:30:00,0.7817243902439025,same-weekday-weighted:4
2025-02-21T00:00:00,2025-02-21T21:30:00,2025-02-14T21:30:00,2025-02-14T21:40:00,0.7890284552845528,same-weekday-weighted:4
2025-02-21T00:00:00,2025-02-21T21:40:00,2025-02-14T21:40:00,2025-02-14T21:50:00,0.8485853658536585,same-weekday-weighted:4
2025-02-21T00:00:00,2025-02-21T21:50:00,2025-02-14T21:50:00,2025-02-14T22:00:00,0.6290181571815718,same-weekday-weighted:4
2025-02-21T00:00:00,2025-02-21T22:00:00,2025-02-14T22:00:00,2025-02-14T22:10:00,0.2603219512195122,same-weekday-weighted:4
2025-02-21T00:00:00,2025-02-21T22:10:00,2025-02-14T22:10:00,2025-02-14T22:20:00,0.2475292682926829,same-weekday-weighted:4
2025-02-21T00:00:00,2025-02-21T22:20:00,2025-02-14T22:20:00,2025-02-14T22:30:00,0.3430092140921409,same-weekday-weighted:4
2025-02-21T00:00:00,2025-02-21T22:30:00,2025-02-14T22:30:00,2025-02-14T22:40:00,0.35609864498644983,same-weekday-weighted:4
2025-02-21T00:00:00,2025-02-21T22:40:00,2025-02-14T22:40:00,2025-02-14T22:50:00,0.3426542005420054,same-weekday-weighted:4
2025-02-21T00:00:00,2025-02-21T22:50:00,2025-02-14T22:50:00,2025-02-14T23:00:00,0.33841951219512195,same-weekday-weighted:4
2025-02-21T00:00:00,2025-02-21T23:00:00,2025-02-14T23:00:00,2025-02-14T23:10:00,0.34345338753387533,same-weekday-weighted:4
2025-02-21T00:00:00,2025-02-21T23:10:00,2025-02-14T23:10:00,2025-02-14T23:20:00,0.33634010840108397,same-weekday-weighted:4
2025-02-21T00:00:00,2025-02-21T23:20:00,2025-02-14T23:20:00,2025-02-14T23:30:00,0.3196978319783198,same-weekday-weighted:4
2025-02-21T00:00:00,2025-02-21T23:30:00,2025-02-14T23:30:00,2025-02-14T23:40:00,0.3140021680216802,same-weekday-weighted:4
2025-02-21T00:00:00,2025-02-21T23:40:00,2025-02-14T23:40:00,2025-02-14T23:50:00,0.3347089430894309,same-weekday-weighted:4
2025-02-21T00:00:00,2025-02-21T23:50:00,2025-02-14T23:50:00,2025-02-15T00:00:00,0.3349138211382114,same-weekday-weighted:4
2025-02-21T00:00:00,2025-02-22T00:00:00,2025-02-15T00:00:00,2025-02-15T00:10:00,0.3172886178861789,same-weekday-weighted:4
2025-02-22T00:00:00,2025-02-22T00:10:00,2025-02-15T00:10:00,2025-02-15T00:20:00,0.3277273712737127,same-weekday-weighted:4
2025-02-22T00:00:00,2025-02-22T00:20:00,2025-02-15T00:20:00,2025-02-15T00:30:00,0.3267891598915989,same-weekday-weighted:4
2025-02-22T00:00:00,2025-02-22T00:30:00,2025-02-15T00:30:00,2025-02-15T00:40:00,0.311820325203252,same-weekday-weighted:4
2025-02-22T00:00:00,2025-02-22T00:40:00,2025-02-15T00:40:00,2025-02-15T00:50:00,0.3227712737127371,same-weekday-weighted:4
2025-02-22T00:00:00,2025-02-22T00:50:00,2025-02-15T00:50:00,2025-02-15T01:00:00,0.33396531165311655,same-weekday-weighted:4
2025-02-22T00:00:00,2025-02-22T01:00:00,2025-02-15T01:00:00,2025-02-15T01:10:00,0.3370059620596206,same-weekday-weighted:4
2025-02-22T00:00:00,2025-02-22T01:10:00,2025-02-15T01:10:00,2025-02-15T01:20:00,0.35005257452574523,same-weekday-weighted:4
2025-02-22T00:00:00,2025-02-22T01:20:00,2025-02-15T01:20:00,2025-02-15T01:30:00,0.36177046070460706,same-weekday-weighted:4
2025-02-22T00:00:00,2025-02-22T01:30:00,2025-02-15T01:30:00,2025-02-15T01:40:00,0.3609146341463414,same-weekday-weighted:4
2025-02-22T00:00:00,2025-02-22T01:40:00,2025-02-15T01:40:00,2025-02-15T01:50:00,0.3462953929539295,same-weekday-weighted:4
2025-02-22T00:00:00,2025-02-22T01:50:00,2025-02-15T01:50:00,2025-02-15T02:00:00,0.3248834688346883,same-weekday-weighted:4
2025-02-22T00:00:00,2025-02-22T02:00:00,2025-02-15T02:00:00,2025-02-15T02:10:00,0.31856720867208677,same-weekday-weighted:4
2025-02-22T00:00:00,2025-02-22T02:10:00,2025-02-15T02:10:00,2025-02-15T02:20:00,0.348280758807588,same-weekday-weighted:4
2025-02-22T00:00:00,2025-02-22T02:20:00,2025-02-15T02:20:00,2025-02-15T02:30:00,0.38155582655826553,same-weekday-weighted:4
2025-02-22T00:00:00,2025-02-22T02:30:00,2025-02-15T02:30:00,2025-02-15T02:40:00,0.38766124661246615,same-weekday-weighted:4
2025-02-22T00:00:00,2025-02-22T02:40:00,2025-02-15T02:40:00,2025-02-15T02:50:00,0.3634959349593496,same-weekday-weighted:4
2025-02-22T00:00:00,2025-02-22T02:50:00,2025-02-15T02:50:00,2025-02-15T03:00:00,0.3537772357723577,same-weekday-weighted:4
2025-02-22T00:00:00,2025-02-22T03:00:00,2025-02-15T03:00:00,2025-02-15T03:10:00,0.3718910569105691,same-weekday-weighted:4
2025-02-22T00:00:00,2025-02-22T03:10:00,2025-02-15T03:10:00,2025-02-15T03:20:00,0.39065420054200545,same-weekday-weighted:4
2025-02-22T00:00:00,2025-02-22T03:20:00,2025-02-15T03:20:00,2025-02-15T03:30:00,0.39310027100271006,same-weekday-weighted:4
2025-02-22T00:00:00,2025-02-22T03:30:00,2025-02-15T03:30:00,2025-02-15T03:40:00,0.37847154471544714,same-weekday-weighted:4
2025-02-22T00:00:00,2025-02-22T03:40:00,2025-02-15T03:40:00,2025-02-15T03:50:00,0.35989674796747967,same-weekday-weighted:4
2025-02-22T00:00:00,2025-02-22T03:50:00,2025-02-15T03:50:00,2025-02-15T04:00:00,0.35209268292682927,same-weekday-weighted:4
2025-02-22T00:00:00,2025-02-22T04:00:00,2025-02-15T04:00:00,2025-02-15T04:10:00,0.3583951219512195,same-weekday-weighted:4
2025-02-22T00:00:00,2025-02-22T04:10:00,2025-02-15T04:10:00,2025-02-15T04:20:00,0.3721658536585366,same-weekday-weighted:4
2025-02-22T00:00:00,2025-02-22T04:20:00,2025-02-15T04:20:00,2025-02-15T04:30:00,0.3942,same-weekday-weighted:4
2025-02-22T00:00:00,2025-02-22T04:30:00,2025-02-15T04:30:00,2025-02-15T04:40:00,0.40409647696476964,same-weekday-weighted:4
2025-02-22T00:00:00,2025-02-22T04:40:00,2025-02-15T04:40:00,2025-02-15T04:50:00,0.3811658536585366,same-weekday-weighted:4
2025-02-22T00:00:00,2025-02-22T04:50:00,2025-02-15T04:50:00,2025-02-15T05:00:00,0.3891021680216802,same-weekday-weighted:4
2025-02-22T00:00:00,2025-02-22T05:00:00,2025-02-15T05:00:00,2025-02-15T05:10:00,0.4145850948509485,same-weekday-weighted:4
2025-02-22T00:00:00,2025-02-22T05:10:00,2025-02-15T05:10:00,2025-02-15T05:20:00,0.3860493224932249,same-weekday-weighted:4
2025-02-22T00:00:00,2025-02-22T05:20:00,2025-02-15T05:20:00,2025-02-15T05:30:00,0.3887140921409214,same-weekday-weighted:4
2025-02-22T00:00:00,2025-02-22T05:30:00,2025-02-15T05:30:00,2025-02-15T05:40:00,0.40352737127371274,same-weekday-weighted:4
2025-02-22T00:00:00,2025-02-22T05:40:00,2025-02-15T05:40:00,2025-02-15T05:50:00,0.3582859078590786,same-weekday-weighted:4
2025-02-22T00:00:00,2025-02-22T05:50:00,2025-02-15T05:50:00,2025-02-15T06:00:00,0.5248040650406504,same-weekday-weighted:4
2025-02-22T00:00:00,2025-02-22T06:00:00,2025-02-15T06:00:00,2025-02-15T06:10:00,0.8242485094850948,same-weekday-weighted:4
2025-02-22T00:00:00,2025-02-22T06:10:00,2025-02-15T06:10:00,2025-02-15T06:20:00,0.87439945799458,same-weekday-weighted:4
2025-02-22T00:00:00,2025-02-22T06:20:00,2025-02-15T06:20:00,2025-02-15T06:30:00,0.8252921409214092,same-weekday-weighted:4
2025-02-22T00:00:00,2025-02-22T06:30:00,2025-02-15T06:30:00,2025-02-15T06:40:00,0.8063401084010839,same-weekday-weighted:4
2025-02-22T00:00:00,2025-02-22T06:40:00,2025-02-15T06:40:00,2025-02-15T06:50:00,0.7946655826558264,same-weekday-weighted:4
2025-02-22T00:00:00,2025-02-22T06:50:00,2025-02-15T06:50:00,2025-02-15T07:00:00,0.7914457994579946,same-weekday-weighted:4
2025-02-22T00:00:00,2025-02-22T07:00:00,2025-02-15T07:00:00,2025-02-15T07:10:00,0.7993902439024391,same-weekday-weighted:4
2025-02-22T00:00:00,2025-02-22T07:10:00,2025-02-15T07:10:00,2025-02-15T07:20:00,0.8118867208672086,same-weekday-weighted:4
2025-02-22T00:00:00,2025-02-22T07:20:00,2025-02-15T07:20:00,2025-02-15T07:30:00,0.8088626016260163,same-weekday-weighted:4
2025-02-22T00:00:00,2025-02-22T07:30:00,2025-02-15T07:30:00,2025-02-15T07:40:00,0.7649956639566395,same-weekday-weighted:4
2025-02-22T00:00:00,2025-02-22T07:40:00,2025-02-15T07:40:00,2025-02-15T07:50:00,0.7023010840108401,same-weekday-weighted:4
2025-02-22T00:00:00,2025-02-22T07:50:00,2025-02-15T07:50:00,2025-02-15T08:00:00,0.8253073170731707,same-weekday-weighted:4
2025-02-22T00:00:00,2025-02-22T08:00:00,2025-02-15T08:00:00,2025-02-15T08:10:00,1.0394493224932249,same-weekday-weighted:4
2025-02-22T00:00:00,2025-02-22T08:10:00,2025-02-15T08:10:00,2025-02-15T08:20:00,1.0284571815718155,same-weekday-weighted:4
2025-02-22T00:00:00,2025-02-22T08:20:00,2025-02-15T08:20:00,2025-02-15T08:30:00,0.9595813008130082,same-weekday-weighted:4
2025-02-22T00:00:00,2025-02-22T08:30:00,2025-02-15T08:30:00,2025-02-15T08:40:00,0.9441780487804877,same-weekday-weighted:4
2025-02-22T00:00:00,2025-02-22T08:40:00,2025-02-15T08:40:00,2025-02-15T08:50:00,0.9307306233062331,same-weekday-weighted:4
2025-02-22T00:00:00,2025-02-22T08:50:00,2025-02-15T08:50:00,2025-02-15T09:00:00,0.9364379403794038,same-weekday-weighted:4
2025-02-22T00:00:00,2025-02-22T09:00:00,2025-02-15T09:00:00,2025-02-15T09:10:00,0.9494609756097561,same-weekday-weighted:4
2025-02-22T00:00:00,2025-02-22T09:10:00,2025-02-15T09:10:00,2025-02-15T09:20:00,0.9281268292682927,same-weekday-weighted:4
2025-02-22T00:00:00,2025-02-22T09:20:00,2025-02-15T09:20:00,2025-02-15T09:30:00,0.9014653116531165,same-weekday-weighted:4
2025-02-22T00:00:00,2025-02-22T09:30:00,2025-02-15T09:30:00,2025-02-15T09:40:00,0.8821815718157181,same-weekday-weighted:4
2025-02-22T00:00:00,2025-02-22T09:40:00,2025-02-15T09:40:00,2025-02-15T09:50:00,0.8561758807588077,same-weekday-weighted:4
2025-02-22T00:00:00,2025-02-22T09:50:00,2025-02-15T09:50:00,2025-02-15T10:00:00,0.8412677506775067,same-weekday-weighted:4
2025-02-22T00:00:00,2025-02-22T10:00:00,2025-02-15T10:00:00,2025-02-15T10:10:00,0.8509081300813008,same-weekday-weighted:4
2025-02-22T00:00:00,2025-02-22T10:10:00,2025-02-15T10:10:00,2025-02-15T10:20:00,0.8722983739837399,same-weekday-weighted:4
2025-02-22T00:00:00,2025-02-22T10:20:00,2025-02-15T10:20:00,2025-02-15T10:30:00,0.8430287262872629,same-weekday-weighted:4
2025-02-22T00:00:00,2025-02-22T10:30:00,2025-02-15T10:30:00,2025-02-15T10:40:00,0.8088420054200542,same-weekday-weighted:4
2025-02-22T00:00:00,2025-02-22T10:40:00,2025-02-15T10:40:00,2025-02-15T10:50:00,0.8419089430894309,same-weekday-weighted:4
2025-02-22T00:00:00,2025-02-22T10:50:00,2025-02-15T10:50:00,2025-02-15T11:00:00,0.660151219512195,same-weekday-weighted:4
2025-02-22T00:00:00,2025-02-22T11:00:00,2025-02-15T11:00:00,2025-02-15T11:10:00,0.3589636856368564,same-weekday-weighted:4
2025-02-22T00:00:00,2025-02-22T11:10:00,2025-02-15T11:10:00,2025-02-15T11:20:00,0.3418373983739837,same-weekday-weighted:4
2025-02-22T00:00:00,2025-02-22T11:20:00,2025-02-15T11:20:00,2025-02-15T11:30:00,0.3874842818428184,same-weekday-weighted:4
2025-02-22T00:00:00,2025-02-22T11:30:00,2025-02-15T11:30:00,2025-02-15T11:40:00,0.36572981029810303,same-weekday-weighted:4
2025-02-22T00:00:00,2025-02-22T11:40:00,2025-02-15T11:40:00,2025-02-15T11:50:00,0.3696005420054201,same-weekday-weighted:4
2025-02-22T00:00:00,2025-02-22T11:50:00,2025-02-15T11:50:00,2025-02-15T12:00:00,0.3761319783197832,same-weekday-weighted:4
2025-02-22T00:00:00,2025-02-22T12:00:00,2025-02-15T12:00:00,2025-02-15T12:10:00,0.3650818428184282,same-weekday-weighted:4
2025-02-22T00:00:00,2025-02-22T12:10:00,2025-02-15T12:10:00,2025-02-15T12:20:00,0.3516934959349593,same-weekday-weighted:4
2025-02-22T00:00:00,2025-02-22T12:20:00,2025-02-15T12:20:00,2025-02-15T12:30:00,0.35279864498644986,same-weekday-weighted:4
2025-02-22T00:00:00,2025-02-22T12:30:00,2025-02-15T12:30:00,2025-02-15T12:40:00,0.34795067750677505,same-weekday-weighted:4
2025-02-22T00:00:00,2025-02-22T12:40:00,2025-02-15T12:40:00,2025-02-15T12:50:00,0.3278823848238482,same-weekday-weighted:4
2025-02-22T00:00:00,2025-02-22T12:50:00,2025-02-15T12:50:00,2025-02-15T13:00:00,0.4643512195121951,same-weekday-weighted:4
2025-02-22T00:00:00,2025-02-22T13:00:00,2025-02-15T13:00:00,2025-02-15T13:10:00,0.676641463414634,same-weekday-weighted:4
2025-02-22T00:00:00,2025-02-22T13:10:00,2025-02-15T13:10:00,2025-02-15T13:20:00,0.6956945799457994,same-weekday-weighted:4
2025-02-22T00:00:00,2025-02-22T13:20:00,2025-02-15T13:20:00,2025-02-15T13:30:00,0.6833135501355014,same-weekday-weighted:4
2025-02-22T00:00:00,2025-02-22T13:30:00,2025-02-15T13:30:00,2025-02-15T13:40:00,0.7179794037940379,same-weekday-weighted:4
2025-02-22T00:00:00,2025-02-22T13:40:00,2025-02-15T13:40:00,2025-02-15T13:50:00,0.7184704607046071,same-weekday-weighted:4
2025-02-22T00:00:00,2025-02-22T13:50:00,2025-02-15T13:50:00,2025-02-15T14:00:00,0.738170731707317,same-weekday-weighted:4
2025-02-22T00:00:00,2025-02-22T14:00:00,2025-02-15T14:00:00,2025-02-15T14:10:00,0.7877856368563685,same-weekday-weighted:4
2025-02-22T00:00:00,2025-02-22T14:10:00,2025-02-15T14:10:00,2025-02-15T14:20:00,0.8150986449864498,same-weekday-weighted:4
2025-02-22T00:00:00,2025-02-22T14:20:00,2025-02-15T14:20:00,2025-02-15T14:30:00,0.8283165311653116,same-weekday-weighted:4
2025-02-22T00:00:00,2025-02-22T14:30:00,2025-02-15T14:30:00,2025-02-15T14:40:00,0.8595794037940379,same-weekday-weighted:4
2025-02-22T00:00:00,2025-02-22T14:40:00,2025-02-15T14:40:00,2025-02-15T14:50:00,0.9005352303523034,same-weekday-weighted:4
2025-02-22T00:00:00,2025-02-22T14:50:00,2025-02-15T14:50:00,2025-02-15T15:00:00,0.7637696476964769,same-weekday-weighted:4
2025-02-22T00:00:00,2025-02-22T15:00:00,2025-02-15T15:00:00,2025-02-15T15:10:00,0.5410579945799457,same-weekday-weighted:4
2025-02-22T00:00:00,2025-02-22T15:10:00,2025-02-15T15:10:00,2025-02-15T15:20:00,0.5359688346883469,same-weekday-weighted:4
2025-02-22T00:00:00,2025-02-22T15:20:00,2025-02-15T15:20:00,2025-02-15T15:30:00,0.608440108401084,same-weekday-weighted:4
2025-02-22T00:00:00,2025-02-22T15:30:00,2025-02-15T15:30:00,2025-02-15T15:40:00,0.6343878048780488,same-weekday-weighted:4
2025-02-22T00:00:00,2025-02-22T15:40:00,2025-02-15T15:40:00,2025-02-15T15:50:00,0.628759078590786,same-weekday-weighted:4
2025-02-22T00:00:00,2025-02-22T15:50:00,2025-02-15T15:50:00,2025-02-15T16:00:00,0.6415753387533876,same-weekday-weighted:4
2025-02-22T00:00:00,2025-02-22T16:00:00,2025-02-15T16:00:00,2025-02-15T16:10:00,0.6784883468834688,same-weekday-weighted:4
2025-02-22T00:00:00,2025-02-22T16:10:00,2025-02-15T16:10:00,2025-02-15T16:20:00,0.7030176151761517,same-weekday-weighted:4
2025-02-22T00:00:00,2025-02-22T16:20:00,2025-02-15T16:20:00,2025-02-15T16:30:00,0.7170886178861788,same-weekday-weighted:4
2025-02-22T00:00:00,2025-02-22T16:30:00,2025-02-15T16:30:00,2025-02-15T16:40:00,0.7329113821138211,same-weekday-weighted:4
2025-02-22T00:00:00,2025-02-22T16:40:00,2025-02-15T16:40:00,2025-02-15T16:50:00,0.7553073170731707,same-weekday-weighted:4
2025-02-22T00:00:00,2025-02-22T16:50:00,2025-02-15T16:50:00,2025-02-15T17:00:00,0.7594127371273712,same-weekday-weighted:4
2025-02-22T00:00:00,2025-02-22T17:00:00,2025-02-15T17:00:00,2025-02-15T17:10:00,0.7440463414634145,same-weekday-weighted:4
2025-02-22T00:00:00,2025-02-22T17:10:00,2025-02-15T17:10:00,2025-02-15T17:20:00,0.7376785907859078,same-weekday-weighted:4
2025-02-22T00:00:00,2025-02-22T17:20:00,2025-02-15T17:20:00,2025-02-15T17:30:00,0.7605021680216801,same-weekday-weighted:4
2025-02-22T00:00:00,2025-02-22T17:30:00,2025-02-15T17:30:00,2025-02-15T17:40:00,0.7678907859078591,same-weekday-weighted:4
2025-02-22T00:00:00,2025-02-22T17:40:00,2025-02-15T17:40:00,2025-02-15T17:50:00,0.7241485094850948,same-weekday-weighted:4
2025-02-22T00:00:00,2025-02-22T17:50:00,2025-02-15T17:50:00,2025-02-15T18:00:00,0.862330352303523,same-weekday-weighted:4
2025-02-22T00:00:00,2025-02-22T18:00:00,2025-02-15T18:00:00,2025-02-15T18:10:00,1.112340108401084,same-weekday-weighted:4
2025-02-22T00:00:00,2025-02-22T18:10:00,2025-02-15T18:10:00,2025-02-15T18:20:00,1.1513951219512195,same-weekday-weighted:4
2025-02-22T00:00:00,2025-02-22T18:20:00,2025-02-15T18:20:00,2025-02-15T18:30:00,1.1229224932249322,same-weekday-weighted:4
2025-02-22T00:00:00,2025-02-22T18:30:00,2025-02-15T18:30:00,2025-02-15T18:40:00,1.1202861788617886,same-weekday-weighted:4
2025-02-22T00:00:00,2025-02-22T18:40:00,2025-02-15T18:40:00,2025-02-15T18:50:00,1.0965062330623305,same-weekday-weighted:4
2025-02-22T00:00:00,2025-02-22T18:50:00,2025-02-15T18:50:00,2025-02-15T19:00:00,1.1190758807588075,same-weekday-weighted:4
2025-02-22T00:00:00,2025-02-22T19:00:00,2025-02-15T19:00:00,2025-02-15T19:10:00,1.1729032520325202,same-weekday-weighted:4
2025-02-22T00:00:00,2025-02-22T19:10:00,2025-02-15T19:10:00,2025-02-15T19:20:00,1.166129539295393,same-weekday-weighted:4
2025-02-22T00:00:00,2025-02-22T19:20:00,2025-02-15T19:20:00,2025-02-15T19:30:00,1.1516449864498646,same-weekday-weighted:4
2025-02-22T00:00:00,2025-02-22T19:30:00,2025-02-15T19:30:00,2025-02-15T19:40:00,1.155250406504065,same-weekday-weighted:4
2025-02-22T00:00:00,2025-02-22T19:40:00,2025-02-15T19:40:00,2025-02-15T19:50:00,1.148130081300813,same-weekday-weighted:4
2025-02-22T00:00:00,2025-02-22T19:50:00,2025-02-15T19:50:00,2025-02-15T20:00:00,1.1407750677506776,same-weekday-weighted:4
2025-02-22T00:00:00,2025-02-22T20:00:00,2025-02-15T20:00:00,2025-02-15T20:10:00,1.1493243902439023,same-weekday-weighted:4
2025-02-22T00:00:00,2025-02-22T20:10:00,2025-02-15T20:10:00,2025-02-15T20:20:00,1.1717769647696477,same-weekday-weighted:4
2025-02-22T00:00:00,2025-02-22T20:20:00,2025-02-15T20:20:00,2025-02-15T20:30:00,1.1573140921409215,same-weekday-weighted:4
2025-02-22T00:00:00,2025-02-22T20:30:00,2025-02-15T20:30:00,2025-02-15T20:40:00,1.1481780487804878,same-weekday-weighted:4
2025-02-22T00:00:00,2025-02-22T20:40:00,2025-02-15T20:40:00,2025-02-15T20:50:00,1.2009078590785909,same-weekday-weighted:4
2025-02-22T00:00:00,2025-02-22T20:50:00,2025-02-15T20:50:00,2025-02-15T21:00:00,1.0321926829268293,same-weekday-weighted:4
2025-02-22T00:00:00,2025-02-22T21:00:00,2025-02-15T21:00:00,2025-02-15T21:10:00,0.7465289972899729,same-weekday-weighted:4
2025-02-22T00:00:00,2025-02-22T21:10:00,2025-02-15T21:10:00,2025-02-15T21:20:00,0.7540441734417345,same-weekday-weighted:4
2025-02-22T00:00:00,2025-02-22T21:20:00,2025-02-15T21:20:00,2025-02-15T21:30:00,0.8047626016260163,same-weekday-weighted:4
2025-02-22T00:00:00,2025-02-22T21:30:00,2025-02-15T21:30:00,2025-02-15T21:40:00,0.7983089430894309,same-weekday-weighted:4
2025-02-22T00:00:00,2025-02-22T21:40:00,2025-02-15T21:40:00,2025-02-15T21:50:00,0.8454560975609756,same-weekday-weighted:4
2025-02-22T00:00:00,2025-02-22T21:50:00,2025-02-15T21:50:00,2025-02-15T22:00:00,0.6450046070460704,same-weekday-weighted:4
2025-02-22T00:00:00,2025-02-22T22:00:00,2025-02-15T22:00:00,2025-02-15T22:10:00,0.3043875338753388,same-weekday-weighted:4
2025-02-22T00:00:00,2025-02-22T22:10:00,2025-02-15T22:10:00,2025-02-15T22:20:00,0.27436449864498647,same-weekday-weighted:4
2025-02-22T00:00:00,2025-02-22T22:20:00,2025-02-15T22:20:00,2025-02-15T22:30:00,0.32928346883468834,same-weekday-weighted:4
2025-02-22T00:00:00,2025-02-22T22:30:00,2025-02-15T22:30:00,2025-02-15T22:40:00,0.31852005420054197,same-weekday-weighted:4
2025-02-22T00:00:00,2025-02-22T22:40:00,2025-02-15T22:40:00,2025-02-15T22:50:00,0.3197653116531165,same-weekday-weighted:4
2025-02-22T00:00:00,2025-02-22T22:50:00,2025-02-15T22:50:00,2025-02-15T23:00:00,0.32674308943089436,same-weekday-weighted:4
2025-02-22T00:00:00,2025-02-22T23:00:00,2025-02-15T23:00:00,2025-02-15T23:10:00,0.3266384823848238,same-weekday-weighted:4
2025-02-22T00:00:00,2025-02-22T23:10:00,2025-02-15T23:10:00,2025-02-15T23:20:00,0.32577181571815716,same-weekday-weighted:4
2025-02-22T00:00:00,2025-02-22T23:20:00,2025-02-15T23:20:00,2025-02-15T23:30:00,0.3364306233062331,same-weekday-weighted:4
2025-02-22T00:00:00,2025-02-22T23:30:00,2025-02-15T23:30:00,2025-02-15T23:40:00,0.3457758807588076,same-weekday-weighted:4
2025-02-22T00:00:00,2025-02-22T23:40:00,2025-02-15T23:40:00,2025-02-15T23:50:00,0.333839295392954,same-weekday-weighted:4
2025-02-22T00:00:00,2025-02-22T23:50:00,2025-02-15T23:50:00,2025-02-16T00:00:00,0.3547268292682927,same-weekday-weighted:4
2025-02-22T00:00:00,2025-02-23T00:00:00,2025-02-16T00:00:00,2025-02-16T00:10:00,0.41066287262872625,same-weekday-weighted:4
2025-02-23T00:00:00,2025-02-23T00:10:00,2025-02-16T00:10:00,2025-02-16T00:20:00,0.4432243902439025,same-weekday-weighted:4
